Prueba 1
0.0 0.0 20.9
1.0 0.0 20.9
0.0 0.0 24.4
0.0 0.0 24.4
0.0 0.0 24.4
0.0 0.0 24.4
0.0 0.0 24.4
Numero de Fallas:0
Prueba 2
T1 T2 %Carga
2.0 0.0 42.6
2.0 1.0 42.6
2.0 1.0 42.6
2.0 1.0 42.6
2.0 0.0 42.6
2.0 0.0 42.6
2.0 0.0 42.6
2.0 1.0 42.6
2.0 0.0 42.6
2.0 1.0 42.6
3.0 0.0 42.6
172.0 17.0 42.6
3.0 0.0 42.6
2.0 0.0 42.6
2.0 1.0 42.6
2.0 1.0 42.6
3.0 0.0 42.6
2.0 0.0 42.6
2.0 0.0 42.6
2.0 1.0 42.6
2.0 1.0 42.6
2.0 1.0 42.6
2.0 1.0 42.6
3.0 1.0 42.6
2.0 1.0 42.6
2.0 0.0 42.6
3.0 0.0 42.6
2.0 0.0 42.6
3.0 1.0 42.6
2.0 1.0 42.6
3.0 0.0 42.6
2.0 1.0 42.6
3.0 0.0 42.6
2.0 0.0 42.6
2.0 1.0 42.6
172.0 17.0 42.6
2.0 1.0 44.7
2.0 1.0 44.7
2.0 1.0 100.0
2.0 1.0 100.0
3.0 0.0 35.0
2.0 1.0 35.0
2.0 0.0 35.0
2.0 0.0 35.0
2.0 1.0 35.0
2.0 0.0 35.0
2.0 1.0 35.0
3.0 0.0 35.0
2.0 1.0 35.0
2.0 1.0 35.0
2.0 0.0 35.0
2.0 1.0 35.0
2.0 0.0 35.0
2.0 0.0 35.0
2.0 0.0 35.0
2.0 0.0 35.0
2.0 1.0 35.0
2.0 0.0 35.0
2.0 0.0 35.7
2.0 0.0 35.7
2.0 0.0 35.7
2.0 1.0 35.7
2.0 0.0 35.7
2.0 0.0 35.7
2.0 1.0 35.7
2.0 0.0 35.7
2.0 0.0 35.7
2.0 0.0 35.7
2.0 1.0 35.7
2.0 0.0 35.7
2.0 0.0 31.6
2.0 0.0 31.6
2.0 2.0 31.6
2.0 1.0 31.6
2.0 0.0 31.6
2.0 0.0 31.6
2.0 0.0 31.6
2.0 0.0 31.6
2.0 0.0 31.6
2.0 0.0 31.6
2.0 0.0 31.6
2.0 1.0 31.6
2.0 1.0 31.6
2.0 0.0 100.0
2.0 0.0 100.0
2.0 1.0 100.0
2.0 0.0 100.0
2.0 0.0 100.0
2.0 0.0 100.0
2.0 1.0 100.0
2.0 0.0 100.0
2.0 0.0 100.0
2.0 1.0 100.0
2.0 0.0 100.0
2.0 0.0 100.0
3.0 0.0 100.0
2.0 0.0 100.0
2.0 1.0 28.6
2.0 0.0 28.6
2.0 0.0 28.6
2.0 0.0 28.6
1.0 1.0 28.6
2.0 0.0 28.6
2.0 1.0 28.6
2.0 0.0 28.6
2.0 0.0 28.6
2.0 0.0 28.6
2.0 0.0 28.6
2.0 1.0 28.6
3.0 1.0 28.6
2.0 0.0 28.6
2.0 0.0 34.5
2.0 0.0 34.5
1.0 1.0 34.5
2.0 1.0 34.5
1.0 1.0 34.5
2.0 0.0 34.5
2.0 0.0 34.5
2.0 0.0 34.5
2.0 0.0 34.5
2.0 0.0 34.5
2.0 0.0 34.5
2.0 0.0 34.5
2.0 0.0 34.5
1.0 1.0 34.5
2.0 1.0 37.1
2.0 0.0 37.1
2.0 0.0 37.1
2.0 0.0 37.1
2.0 0.0 37.1
2.0 0.0 37.1
2.0 0.0 37.1
2.0 0.0 37.1
2.0 1.0 37.1
3.0 0.0 37.1
2.0 1.0 37.1
2.0 1.0 37.1
1.0 1.0 37.1
2.0 0.0 41.4
2.0 0.0 41.4
2.0 0.0 41.4
1.0 1.0 41.4
2.0 0.0 41.4
3.0 0.0 41.4
2.0 0.0 41.4
2.0 0.0 41.4
2.0 0.0 41.4
2.0 1.0 41.4
1.0 1.0 41.4
2.0 1.0 41.4
2.0 0.0 41.4
2.0 0.0 31.1
2.0 0.0 31.1
2.0 1.0 31.1
3.0 0.0 31.1
2.0 0.0 31.1
1.0 1.0 31.1
1.0 1.0 31.1
2.0 0.0 31.1
2.0 0.0 31.1
2.0 0.0 31.1
2.0 0.0 31.1
2.0 0.0 31.1
2.0 1.0 31.1
2.0 0.0 26.0
2.0 0.0 26.0
2.0 0.0 26.0
2.0 0.0 26.0
2.0 0.0 26.0
2.0 0.0 26.0
3.0 0.0 26.0
2.0 0.0 26.0
2.0 0.0 26.0
2.0 0.0 26.0
2.0 0.0 26.0
2.0 0.0 26.0
2.0 0.0 26.0
1.0 1.0 26.0
2.0 0.0 32.7
2.0 0.0 32.7
2.0 0.0 32.7
1.0 1.0 32.7
2.0 1.0 32.7
2.0 1.0 32.7
2.0 1.0 32.7
2.0 1.0 32.7
3.0 0.0 32.7
2.0 0.0 32.7
1.0 1.0 32.7
2.0 0.0 32.7
2.0 0.0 32.7
2.0 0.0 38.7
2.0 0.0 38.7
2.0 0.0 38.7
2.0 0.0 38.7
2.0 0.0 38.7
2.0 0.0 38.7
2.0 0.0 38.7
2.0 0.0 38.7
2.0 1.0 38.7
Numero de Fallas:0
Prueba 3
T1 T2 %Carga
2.0 1.0 0.0
2.0 1.0 0.0
2.0 0.0 0.0
3.0 0.0 0.0
2.0 1.0 0.0
2.0 1.0 0.0
2.0 1.0 0.0
2.0 1.0 0.0
2.0 1.0 0.0
2.0 0.0 0.0
2.0 1.0 0.0
2.0 0.0 0.0
2.0 1.0 0.0
3.0 0.0 0.0
2.0 0.0 0.0
2.0 0.0 0.0
2.0 0.0 0.0
2.0 1.0 0.0
2.0 2.0 0.0
2.0 0.0 0.0
3.0 0.0 0.0
2.0 1.0 0.0
2.0 1.0 0.0
2.0 1.0 0.0
3.0 0.0 0.0
2.0 1.0 0.0
170.0 16.0 0.0
2.0 1.0 0.0
2.0 0.0 0.0
2.0 1.0 0.0
3.0 0.0 0.0
2.0 0.0 0.0
2.0 0.0 0.0
2.0 1.0 0.0
3.0 0.0 0.0
170.0 16.0 0.0
2.0 0.0 0.0
2.0 0.0 0.0
2.0 0.0 0.0
2.0 0.0 0.0
2.0 0.0 0.0
2.0 1.0 0.0
2.0 0.0 48.4
2.0 0.0 48.4
2.0 0.0 48.4
1.0 1.0 48.4
2.0 0.0 48.4
2.0 1.0 48.4
2.0 0.0 48.4
2.0 1.0 48.4
2.0 0.0 48.4
2.0 0.0 48.4
2.0 0.0 48.4
2.0 0.0 48.4
2.0 0.0 48.4
2.0 0.0 25.8
2.0 1.0 25.8
2.0 0.0 25.8
2.0 1.0 25.8
2.0 0.0 25.8
2.0 0.0 25.8
2.0 0.0 25.8
2.0 0.0 25.8
2.0 0.0 25.8
2.0 0.0 25.8
2.0 1.0 25.8
2.0 0.0 25.8
3.0 0.0 0.0
2.0 0.0 0.0
2.0 0.0 0.0
3.0 1.0 0.0
2.0 1.0 0.0
2.0 1.0 0.0
2.0 0.0 0.0
2.0 0.0 0.0
2.0 1.0 0.0
2.0 1.0 0.0
2.0 0.0 0.0
2.0 0.0 0.0
2.0 0.0 0.0
2.0 0.0 0.0
2.0 0.0 17.9
13.0 0.0 17.9
2.0 0.0 17.9
2.0 0.0 17.9
2.0 0.0 17.9
2.0 1.0 17.9
1.0 1.0 17.9
2.0 0.0 17.9
2.0 0.0 17.9
2.0 0.0 17.9
2.0 0.0 17.9
2.0 0.0 17.9
2.0 0.0 17.9
2.0 0.0 17.9
1.0 1.0 6.4
2.0 0.0 6.4
2.0 0.0 6.4
2.0 0.0 6.4
1.0 1.0 6.4
2.0 1.0 6.4
2.0 0.0 6.4
2.0 1.0 6.4
1.0 1.0 6.4
2.0 0.0 6.4
2.0 0.0 6.4
3.0 0.0 6.4
2.0 1.0 6.4
2.0 0.0 23.9
2.0 0.0 23.9
2.0 0.0 23.9
2.0 0.0 23.9
2.0 0.0 23.9
2.0 0.0 23.9
2.0 0.0 23.9
2.0 0.0 23.9
2.0 0.0 23.9
2.0 0.0 23.9
2.0 0.0 23.9
1.0 1.0 23.9
2.0 0.0 23.9
2.0 0.0 22.3
2.0 0.0 22.3
1.0 1.0 22.3
2.0 0.0 22.3
2.0 0.0 22.3
2.0 0.0 22.3
2.0 1.0 22.3
2.0 0.0 22.3
2.0 1.0 22.3
2.0 0.0 22.3
3.0 0.0 22.3
2.0 0.0 22.3
2.0 0.0 22.3
2.0 1.0 28.6
2.0 0.0 28.6
2.0 0.0 28.6
2.0 1.0 28.6
2.0 1.0 28.6
2.0 0.0 28.6
2.0 0.0 28.6
2.0 0.0 28.6
2.0 0.0 28.6
1.0 1.0 28.6
2.0 0.0 28.6
2.0 0.0 28.6
2.0 0.0 28.6
2.0 0.0 16.7
2.0 0.0 16.7
2.0 0.0 16.7
2.0 1.0 16.7
1.0 1.0 16.7
2.0 0.0 16.7
2.0 0.0 16.7
2.0 0.0 16.7
2.0 0.0 16.7
2.0 0.0 16.7
2.0 0.0 16.7
2.0 1.0 16.7
2.0 0.0 16.7
1.0 1.0 20.5
2.0 0.0 20.5
1.0 1.0 20.5
2.0 1.0 20.5
2.0 0.0 20.5
2.0 0.0 20.5
2.0 0.0 20.5
2.0 0.0 20.5
2.0 0.0 20.5
2.0 0.0 20.5
2.0 1.0 20.5
3.0 0.0 20.5
2.0 0.0 20.5
2.0 5.0 31.1
2.0 0.0 31.1
2.0 0.0 31.1
2.0 1.0 31.1
2.0 1.0 31.1
2.0 0.0 31.1
2.0 1.0 31.1
2.0 0.0 31.1
2.0 0.0 31.1
2.0 1.0 31.1
2.0 0.0 31.1
2.0 0.0 31.1
1.0 1.0 31.1
2.0 1.0 31.1
2.0 0.0 25.8
2.0 0.0 25.8
2.0 0.0 25.8
2.0 0.0 25.8
2.0 0.0 25.8
2.0 0.0 25.8
2.0 0.0 25.8
2.0 0.0 25.8
2.0 0.0 25.8
2.0 0.0 25.8
2.0 1.0 25.8
2.0 0.0 25.8
Numero de Fallas:0
Prueba 4
T1 T2 %Carga
2.0 1.0 53.2
4.0 0.0 53.2
4.0 0.0 53.2
2.0 1.0 53.2
2.0 0.0 53.2
3.0 0.0 53.2
3.0 0.0 53.2
2.0 1.0 53.2
2.0 0.0 53.2
165.0 16.0 53.2
2.0 1.0 53.2
2.0 0.0 53.2
2.0 1.0 53.2
3.0 1.0 53.2
165.0 17.0 53.2
2.0 0.0 53.2
2.0 0.0 53.2
2.0 1.0 53.2
3.0 0.0 53.2
2.0 0.0 53.2
3.0 0.0 53.2
2.0 1.0 53.2
2.0 0.0 53.2
2.0 0.0 53.2
2.0 0.0 53.2
2.0 0.0 41.2
2.0 0.0 41.2
2.0 0.0 41.2
2.0 0.0 41.2
2.0 1.0 41.2
2.0 0.0 41.2
2.0 0.0 41.2
2.0 0.0 41.2
2.0 0.0 41.2
2.0 1.0 41.2
2.0 0.0 41.2
2.0 0.0 41.2
2.0 0.0 41.2
2.0 0.0 41.2
2.0 0.0 41.2
2.0 0.0 41.2
2.0 0.0 41.2
2.0 0.0 41.2
3.0 0.0 41.2
2.0 0.0 41.2
2.0 0.0 41.2
2.0 0.0 41.2
2.0 0.0 46.8
2.0 1.0 46.8
2.0 0.0 46.8
2.0 1.0 46.8
2.0 0.0 46.8
2.0 1.0 46.8
3.0 0.0 46.8
2.0 0.0 46.8
2.0 0.0 46.8
2.0 0.0 46.8
2.0 0.0 46.8
2.0 0.0 46.8
2.0 0.0 46.8
2.0 0.0 46.8
2.0 0.0 46.8
2.0 0.0 46.8
2.0 0.0 46.8
2.0 0.0 69.2
2.0 0.0 69.2
2.0 0.0 69.2
2.0 0.0 69.2
2.0 0.0 69.2
2.0 0.0 69.2
2.0 0.0 69.2
2.0 0.0 69.2
2.0 0.0 69.2
2.0 0.0 69.2
2.0 0.0 69.2
2.0 1.0 69.2
2.0 0.0 69.2
2.0 0.0 69.2
2.0 0.0 69.2
2.0 1.0 25.8
2.0 0.0 25.8
2.0 0.0 25.8
2.0 0.0 25.8
1.0 1.0 25.8
2.0 0.0 25.8
2.0 0.0 25.8
2.0 0.0 25.8
2.0 0.0 25.8
2.0 0.0 25.8
2.0 0.0 25.8
2.0 1.0 25.8
2.0 0.0 33.2
2.0 0.0 33.2
2.0 0.0 33.2
1.0 1.0 33.2
2.0 0.0 33.2
2.0 0.0 33.2
2.0 0.0 33.2
2.0 0.0 33.2
2.0 1.0 33.2
2.0 1.0 33.2
2.0 1.0 33.2
2.0 0.0 33.2
2.0 0.0 33.2
2.0 0.0 27.7
2.0 0.0 27.7
2.0 0.0 27.7
2.0 1.0 27.7
2.0 0.0 27.7
2.0 1.0 27.7
2.0 0.0 27.7
2.0 0.0 27.7
2.0 1.0 27.7
2.0 0.0 27.7
2.0 0.0 27.7
1.0 1.0 27.7
1.0 1.0 27.7
2.0 0.0 27.7
2.0 0.0 29.4
2.0 1.0 29.4
2.0 0.0 29.4
2.0 0.0 29.4
2.0 0.0 29.4
2.0 1.0 29.4
2.0 1.0 29.4
2.0 0.0 29.4
2.0 1.0 29.4
2.0 1.0 29.4
3.0 0.0 29.4
3.0 0.0 29.4
1.0 1.0 29.4
2.0 1.0 35.7
2.0 0.0 35.7
2.0 0.0 35.7
2.0 0.0 35.7
2.0 0.0 35.7
2.0 0.0 35.7
2.0 0.0 35.7
2.0 1.0 35.7
2.0 1.0 35.7
2.0 0.0 35.7
2.0 0.0 35.7
2.0 0.0 35.7
2.0 0.0 35.7
3.0 0.0 25.7
2.0 0.0 25.7
2.0 0.0 25.7
2.0 0.0 25.7
2.0 0.0 25.7
2.0 0.0 25.7
2.0 0.0 25.7
2.0 1.0 25.7
2.0 0.0 25.7
2.0 0.0 25.7
2.0 0.0 25.7
2.0 0.0 25.7
2.0 0.0 25.7
1.0 1.0 NaN
2.0 1.0 NaN
1.0 1.0 NaN
2.0 0.0 NaN
2.0 0.0 NaN
2.0 0.0 NaN
2.0 0.0 NaN
2.0 0.0 NaN
2.0 1.0 NaN
2.0 1.0 NaN
2.0 0.0 NaN
1.0 1.0 NaN
2.0 0.0 NaN
2.0 1.0 27.3
2.0 0.0 27.3
2.0 0.0 27.3
2.0 1.0 27.3
2.0 0.0 27.3
2.0 0.0 27.3
2.0 0.0 27.3
2.0 0.0 27.3
2.0 0.0 27.3
2.0 0.0 27.3
2.0 0.0 27.3
2.0 0.0 27.3
2.0 1.0 27.3
2.0 1.0 38.0
2.0 0.0 38.0
2.0 0.0 38.0
2.0 0.0 38.0
3.0 0.0 38.0
3.0 0.0 38.0
2.0 0.0 38.0
1.0 1.0 38.0
2.0 1.0 38.0
2.0 0.0 38.0
2.0 0.0 38.0
2.0 0.0 38.0
2.0 0.0 38.0
3.0 0.0 29.5
2.0 0.0 29.5
1.0 1.0 29.5
Numero de Fallas:1
Prueba 5
T1 T2 %Carga
2.0 1.0 22.0
2.0 0.0 22.0
2.0 0.0 22.0
1.0 1.0 22.0
2.0 0.0 22.0
2.0 1.0 22.0
2.0 0.0 22.0
2.0 1.0 22.0
165.0 16.0 22.0
2.0 0.0 22.0
2.0 1.0 22.0
2.0 1.0 22.0
2.0 1.0 22.0
2.0 0.0 22.0
3.0 0.0 22.0
165.0 16.0 22.0
2.0 0.0 22.0
2.0 1.0 22.0
2.0 1.0 22.0
2.0 0.0 22.0
3.0 0.0 22.0
2.0 0.0 22.0
2.0 1.0 22.0
2.0 1.0 22.0
2.0 1.0 22.0
2.0 1.0 35.4
2.0 1.0 35.4
2.0 1.0 35.4
2.0 0.0 35.4
2.0 0.0 35.4
2.0 0.0 35.4
1.0 1.0 35.4
2.0 1.0 35.4
2.0 1.0 35.4
2.0 0.0 35.4
2.0 1.0 29.5
2.0 1.0 29.5
2.0 0.0 29.5
2.0 0.0 29.5
2.0 1.0 29.5
2.0 1.0 29.5
2.0 0.0 29.5
2.0 0.0 29.5
2.0 0.0 29.5
2.0 0.0 29.5
2.0 1.0 29.5
2.0 0.0 28.5
2.0 1.0 28.5
2.0 0.0 28.5
2.0 0.0 28.5
2.0 1.0 28.5
2.0 0.0 28.5
2.0 0.0 28.5
2.0 0.0 28.5
2.0 0.0 28.5
2.0 0.0 28.5
2.0 1.0 28.5
3.0 0.0 31.8
2.0 1.0 31.8
2.0 1.0 31.8
2.0 1.0 31.8
2.0 0.0 31.8
2.0 1.0 31.8
2.0 0.0 31.8
2.0 0.0 31.8
2.0 0.0 31.8
2.0 0.0 31.8
2.0 0.0 32.3
2.0 1.0 32.3
2.0 1.0 32.3
2.0 0.0 32.3
2.0 1.0 32.3
2.0 0.0 32.3
2.0 0.0 32.3
2.0 0.0 32.3
2.0 0.0 32.3
2.0 0.0 32.3
2.0 0.0 32.3
2.0 1.0 29.9
2.0 0.0 29.9
2.0 1.0 29.9
2.0 0.0 29.9
2.0 0.0 29.9
2.0 1.0 29.9
2.0 0.0 29.9
2.0 0.0 29.9
2.0 0.0 29.9
1.0 1.0 29.9
1.0 1.0 30.5
2.0 1.0 30.5
3.0 0.0 30.5
2.0 0.0 30.5
2.0 0.0 30.5
1.0 1.0 30.5
2.0 0.0 30.5
2.0 0.0 30.5
1.0 1.0 30.5
1.0 1.0 30.5
2.0 0.0 30.5
1.0 1.0 28.0
2.0 0.0 28.0
2.0 0.0 28.0
2.0 0.0 28.0
2.0 0.0 28.0
2.0 0.0 28.0
1.0 1.0 28.0
2.0 0.0 28.0
2.0 0.0 28.0
2.0 0.0 28.0
2.0 0.0 28.0
2.0 0.0 27.2
2.0 0.0 27.2
2.0 0.0 27.2
2.0 0.0 27.2
2.0 0.0 27.2
1.0 1.0 27.2
1.0 1.0 27.2
2.0 0.0 27.2
1.0 1.0 27.2
2.0 0.0 27.2
2.0 0.0 27.2
2.0 0.0 27.2
2.0 1.0 27.2
2.0 0.0 31.9
2.0 0.0 31.9
2.0 0.0 31.9
2.0 0.0 31.9
1.0 1.0 31.9
2.0 0.0 31.9
2.0 0.0 31.9
2.0 0.0 31.9
2.0 0.0 31.9
1.0 1.0 31.9
2.0 0.0 31.9
2.0 0.0 31.9
2.0 0.0 31.9
2.0 0.0 31.9
2.0 0.0 31.9
1.0 1.0 30.9
2.0 0.0 30.9
2.0 0.0 30.9
2.0 0.0 30.9
2.0 0.0 30.9
2.0 0.0 30.9
2.0 0.0 30.9
2.0 1.0 30.9
2.0 0.0 30.9
2.0 0.0 30.9
1.0 1.0 30.9
2.0 0.0 30.9
2.0 0.0 28.0
2.0 1.0 28.0
2.0 0.0 28.0
2.0 0.0 28.0
1.0 1.0 28.0
2.0 1.0 28.0
2.0 0.0 28.0
2.0 0.0 28.0
2.0 0.0 28.0
2.0 0.0 28.0
2.0 0.0 28.0
2.0 0.0 28.0
2.0 0.0 25.4
2.0 0.0 25.4
2.0 0.0 25.4
2.0 1.0 25.4
2.0 0.0 25.4
2.0 0.0 25.4
2.0 0.0 25.4
1.0 1.0 25.4
2.0 0.0 25.4
2.0 1.0 25.4
2.0 1.0 25.4
2.0 0.0 25.4
1.0 1.0 15.2
2.0 0.0 15.2
1.0 1.0 15.2
2.0 0.0 15.2
2.0 1.0 15.2
1.0 1.0 15.2
2.0 0.0 15.2
2.0 0.0 15.2
2.0 0.0 15.2
2.0 0.0 15.2
2.0 0.0 15.2
2.0 0.0 15.2
2.0 1.0 16.5
2.0 0.0 16.5
2.0 0.0 16.5
2.0 0.0 16.5
2.0 0.0 16.5
2.0 0.0 16.5
2.0 1.0 16.5
1.0 1.0 16.5
2.0 0.0 16.5
1.0 1.0 16.5
2.0 0.0 16.5
2.0 0.0 16.5
2.0 0.0 16.5
Numero de Fallas:1
Prueba 6
T1 T2 %Carga
2.0 0.0 37.1
2.0 1.0 37.1
2.0 0.0 37.1
2.0 1.0 37.1
169.0 17.0 37.1
2.0 1.0 37.1
3.0 0.0 37.1
2.0 0.0 37.1
2.0 0.0 37.1
2.0 0.0 37.1
2.0 0.0 37.1
2.0 1.0 37.1
2.0 1.0 37.1
2.0 1.0 37.1
2.0 0.0 37.1
2.0 0.0 37.1
2.0 0.0 37.1
2.0 1.0 37.1
2.0 0.0 37.1
2.0 0.0 37.1
2.0 0.0 37.1
2.0 0.0 37.1
169.0 17.0 37.1
2.0 0.0 37.1
2.0 0.0 37.1
3.0 0.0 37.1
2.0 0.0 37.1
2.0 0.0 37.1
2.0 1.0 37.1
2.0 0.0 37.1
2.0 0.0 37.1
2.0 0.0 37.1
2.0 0.0 37.1
2.0 0.0 37.1
2.0 0.0 37.1
2.0 1.0 37.1
2.0 0.0 100.0
5.0 1.0 100.0
2.0 1.0 100.0
3.0 0.0 100.0
2.0 0.0 100.0
2.0 0.0 100.0
2.0 0.0 100.0
2.0 0.0 100.0
2.0 0.0 100.0
2.0 0.0 100.0
2.0 1.0 100.0
2.0 0.0 100.0
2.0 1.0 100.0
2.0 0.0 100.0
2.0 1.0 100.0
2.0 0.0 100.0
2.0 0.0 100.0
2.0 1.0 100.0
2.0 0.0 38.9
2.0 1.0 38.9
2.0 1.0 38.9
2.0 0.0 38.9
2.0 0.0 38.9
3.0 0.0 38.9
2.0 0.0 38.9
3.0 0.0 38.9
1.0 1.0 38.9
2.0 0.0 38.9
2.0 1.0 38.9
2.0 1.0 38.9
2.0 0.0 100.0
2.0 0.0 100.0
2.0 0.0 100.0
7.0 1.0 100.0
2.0 0.0 100.0
2.0 1.0 100.0
2.0 0.0 100.0
2.0 0.0 100.0
2.0 1.0 100.0
2.0 0.0 100.0
2.0 1.0 100.0
2.0 0.0 100.0
2.0 0.0 100.0
2.0 0.0 100.0
2.0 0.0 22.0
2.0 0.0 22.0
2.0 0.0 22.0
2.0 0.0 22.0
2.0 0.0 22.0
2.0 0.0 22.0
2.0 1.0 22.0
2.0 0.0 22.0
1.0 1.0 22.0
1.0 1.0 22.0
1.0 1.0 22.0
2.0 0.0 22.0
2.0 0.0 22.0
2.0 0.0 30.0
3.0 0.0 30.0
2.0 0.0 30.0
2.0 1.0 30.0
2.0 0.0 30.0
2.0 0.0 30.0
2.0 0.0 30.0
2.0 0.0 30.0
2.0 0.0 30.0
2.0 1.0 30.0
2.0 0.0 30.0
1.0 1.0 30.0
3.0 0.0 30.0
2.0 0.0 NaN
1.0 1.0 NaN
2.0 0.0 NaN
2.0 0.0 NaN
2.0 0.0 NaN
2.0 0.0 NaN
0.0 0.0 NaN
1.0 1.0 NaN
2.0 0.0 NaN
2.0 1.0 NaN
2.0 0.0 NaN
2.0 0.0 NaN
2.0 0.0 NaN
2.0 0.0 NaN
2.0 0.0 33.6
1.0 1.0 33.6
4.0 0.0 33.6
2.0 0.0 33.6
2.0 0.0 33.6
1.0 1.0 33.6
2.0 1.0 33.6
2.0 0.0 33.6
2.0 0.0 33.6
2.0 0.0 33.6
2.0 0.0 33.6
2.0 0.0 33.6
1.0 1.0 33.6
2.0 0.0 31.2
2.0 0.0 31.2
2.0 0.0 31.2
2.0 0.0 31.2
2.0 1.0 31.2
2.0 0.0 31.2
2.0 0.0 31.2
1.0 1.0 31.2
1.0 1.0 31.2
2.0 0.0 31.2
2.0 1.0 31.2
2.0 1.0 31.2
2.0 0.0 31.2
2.0 0.0 27.3
2.0 0.0 27.3
2.0 1.0 27.3
2.0 0.0 27.3
2.0 0.0 27.3
2.0 0.0 27.3
1.0 1.0 27.3
2.0 0.0 27.3
2.0 0.0 27.3
