Prueba 1
16.0 0.0 23.8
0.0 0.0 23.8
0.0 0.0 23.8
0.0 0.0 23.8
0.0 0.0 23.8
15.0 0.0 23.8
0.0 0.0 23.8
0.0 0.0 23.8
0.0 0.0 23.8
0.0 0.0 23.8
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
1.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
15.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 28.2
16.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 25.0
0.0 0.0 25.0
16.0 0.0 25.0
0.0 0.0 25.0
16.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
16.0 0.0 25.0
0.0 0.0 25.0
0.0 16.0 25.0
0.0 0.0 25.0
15.0 0.0 27.8
0.0 0.0 27.8
0.0 0.0 27.8
0.0 16.0 27.8
0.0 0.0 27.8
0.0 0.0 27.8
0.0 0.0 27.8
15.0 0.0 27.8
0.0 16.0 27.8
0.0 0.0 27.8
0.0 0.0 27.8
16.0 0.0 27.8
0.0 0.0 22.2
15.0 0.0 22.2
0.0 0.0 22.2
0.0 0.0 22.2
0.0 0.0 22.2
0.0 0.0 22.2
0.0 0.0 22.2
0.0 0.0 22.2
0.0 0.0 22.2
0.0 0.0 22.2
16.0 0.0 22.2
0.0 0.0 0.0
0.0 0.0 0.0
Numero de Fallas:2
Prueba 3
T1 T2 %Carga
0.0 0.0 74.9
0.0 0.0 74.9
0.0 0.0 74.9
0.0 0.0 74.9
0.0 0.0 74.9
125.0 15.0 74.9
0.0 0.0 74.9
1.0 0.0 74.9
15.0 0.0 74.9
0.0 0.0 74.9
0.0 0.0 74.9
0.0 0.0 74.9
172.0 15.0 74.9
0.0 0.0 74.9
0.0 0.0 74.9
0.0 0.0 74.9
172.0 15.0 74.9
0.0 0.0 74.9
141.0 15.0 74.9
16.0 0.0 74.9
0.0 16.0 74.9
172.0 15.0 74.9
172.0 15.0 74.9
0.0 0.0 74.9
141.0 15.0 74.9
0.0 0.0 74.9
0.0 1.0 74.9
0.0 15.0 74.9
0.0 0.0 74.9
0.0 1.0 74.9
0.0 0.0 74.9
0.0 0.0 74.9
156.0 15.0 74.9
16.0 0.0 74.9
1.0 0.0 74.9
0.0 0.0 74.9
0.0 0.0 74.9
0.0 0.0 30.8
0.0 0.0 30.8
16.0 0.0 30.8
0.0 0.0 30.8
0.0 0.0 30.8
0.0 0.0 30.8
16.0 0.0 30.8
0.0 0.0 30.8
0.0 0.0 30.8
0.0 0.0 30.8
0.0 0.0 50.0
0.0 0.0 50.0
0.0 0.0 50.0
0.0 0.0 50.0
0.0 0.0 50.0
0.0 0.0 50.0
16.0 0.0 50.0
0.0 0.0 50.0
0.0 0.0 50.0
0.0 0.0 50.0
0.0 0.0 50.0
0.0 0.0 50.0
16.0 0.0 27.3
0.0 0.0 27.3
0.0 0.0 27.3
0.0 0.0 27.3
0.0 0.0 27.3
0.0 0.0 27.3
0.0 0.0 27.3
0.0 0.0 27.3
0.0 0.0 27.3
0.0 0.0 27.3
0.0 0.0 27.3
0.0 0.0 27.3
0.0 0.0 27.7
0.0 0.0 27.7
0.0 0.0 27.7
0.0 0.0 27.7
0.0 0.0 27.7
0.0 0.0 27.7
0.0 0.0 27.7
0.0 0.0 27.7
0.0 0.0 27.7
0.0 0.0 27.7
0.0 0.0 27.7
0.0 0.0 22.8
0.0 0.0 22.8
0.0 0.0 22.8
0.0 0.0 22.8
0.0 0.0 22.8
0.0 0.0 22.8
0.0 0.0 22.8
16.0 0.0 22.8
0.0 0.0 22.8
0.0 0.0 22.8
16.0 0.0 22.8
0.0 0.0 22.5
0.0 0.0 22.5
0.0 0.0 22.5
0.0 0.0 22.5
0.0 0.0 22.5
0.0 0.0 22.5
0.0 0.0 22.5
0.0 0.0 22.5
0.0 0.0 22.5
0.0 0.0 22.5
0.0 0.0 22.5
16.0 16.0 30.7
0.0 0.0 30.7
15.0 0.0 30.7
0.0 0.0 30.7
0.0 0.0 30.7
0.0 0.0 30.7
0.0 0.0 30.7
16.0 0.0 30.7
16.0 0.0 30.7
15.0 0.0 30.7
0.0 0.0 30.7
0.0 0.0 27.3
0.0 0.0 27.3
15.0 0.0 27.3
0.0 0.0 27.3
0.0 0.0 27.3
0.0 0.0 27.3
0.0 0.0 27.3
0.0 0.0 27.3
0.0 0.0 27.3
16.0 0.0 27.3
0.0 0.0 27.3
0.0 31.0 25.2
15.0 0.0 25.2
15.0 0.0 25.2
0.0 0.0 25.2
0.0 0.0 25.2
15.0 0.0 25.2
0.0 0.0 25.2
0.0 0.0 25.2
0.0 0.0 25.2
16.0 0.0 25.2
0.0 0.0 25.2
0.0 0.0 25.2
0.0 0.0 25.2
0.0 0.0 25.2
0.0 0.0 21.4
0.0 0.0 21.4
0.0 16.0 21.4
0.0 0.0 21.4
0.0 0.0 21.4
16.0 0.0 21.4
16.0 0.0 21.4
0.0 0.0 21.4
31.0 0.0 21.4
0.0 0.0 21.4
0.0 0.0 27.6
15.0 0.0 27.6
0.0 0.0 27.6
0.0 0.0 27.6
0.0 0.0 27.6
15.0 0.0 27.6
0.0 0.0 27.6
0.0 0.0 27.6
0.0 0.0 27.6
15.0 0.0 27.6
0.0 0.0 27.6
0.0 0.0 27.6
0.0 0.0 33.3
0.0 0.0 33.3
16.0 0.0 33.3
0.0 0.0 33.3
0.0 0.0 33.3
0.0 0.0 33.3
0.0 0.0 33.3
0.0 0.0 33.3
31.0 0.0 33.3
0.0 0.0 33.3
0.0 0.0 33.3
15.0 0.0 33.3
0.0 0.0 30.4
0.0 15.0 30.4
0.0 0.0 30.4
0.0 0.0 30.4
0.0 0.0 30.4
0.0 0.0 30.4
0.0 0.0 30.4
0.0 0.0 30.4
0.0 0.0 30.4
0.0 0.0 30.4
16.0 0.0 12.5
0.0 0.0 12.5
0.0 0.0 12.5
0.0 0.0 12.5
0.0 0.0 12.5
0.0 0.0 12.5
0.0 0.0 12.5
0.0 0.0 12.5
0.0 0.0 12.5
0.0 0.0 12.5
0.0 16.0 12.5
0.0 0.0 12.5
0.0 0.0 28.5
0.0 0.0 28.5
0.0 0.0 28.5
0.0 0.0 28.5
Numero de Fallas:0
Prueba 4
T1 T2 %Carga
188.0 16.0 12.4
0.0 16.0 12.4
0.0 0.0 12.4
16.0 0.0 12.4
188.0 16.0 12.4
188.0 16.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 16.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
16.0 0.0 12.4
0.0 0.0 12.4
188.0 16.0 12.4
15.0 0.0 12.4
0.0 0.0 12.4
1.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
16.0 0.0 12.4
47.0 16.0 12.4
16.0 0.0 12.4
16.0 0.0 12.4
0.0 0.0 12.4
188.0 16.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
188.0 31.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 12.4
0.0 0.0 30.2
0.0 0.0 30.2
0.0 0.0 30.2
0.0 0.0 30.2
0.0 0.0 30.2
0.0 0.0 30.2
0.0 0.0 30.2
0.0 0.0 30.2
0.0 0.0 30.2
0.0 0.0 30.2
15.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
16.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 30.4
0.0 0.0 30.4
0.0 0.0 30.4
16.0 0.0 30.4
0.0 0.0 30.4
0.0 0.0 30.4
0.0 0.0 30.4
0.0 0.0 30.4
0.0 0.0 30.4
0.0 0.0 30.4
0.0 0.0 30.4
0.0 0.0 30.4
0.0 0.0 24.8
0.0 0.0 24.8
0.0 0.0 24.8
2.0 0.0 24.8
0.0 0.0 24.8
0.0 0.0 24.8
0.0 0.0 24.8
15.0 0.0 24.8
0.0 0.0 24.8
0.0 0.0 24.8
0.0 0.0 24.8
0.0 0.0 56.2
0.0 0.0 56.2
0.0 0.0 56.2
0.0 0.0 56.2
0.0 0.0 56.2
0.0 0.0 56.2
0.0 0.0 56.2
0.0 0.0 56.2
0.0 0.0 56.2
0.0 0.0 56.2
15.0 0.0 56.2
16.0 0.0 29.3
0.0 0.0 29.3
0.0 0.0 29.3
0.0 0.0 29.3
0.0 0.0 29.3
0.0 0.0 29.3
16.0 0.0 29.3
0.0 0.0 29.3
0.0 0.0 29.3
0.0 0.0 29.3
0.0 0.0 29.3
0.0 0.0 42.3
0.0 0.0 42.3
0.0 0.0 42.3
15.0 0.0 42.3
16.0 0.0 42.3
0.0 0.0 42.3
0.0 0.0 42.3
0.0 0.0 42.3
0.0 0.0 42.3
0.0 0.0 42.3
0.0 0.0 42.3
0.0 0.0 42.3
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
16.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
15.0 0.0 19.9
0.0 0.0 19.9
0.0 0.0 19.9
0.0 0.0 19.9
0.0 0.0 19.9
0.0 0.0 19.9
0.0 0.0 19.9
0.0 0.0 19.9
0.0 0.0 19.9
0.0 0.0 19.9
0.0 0.0 19.9
0.0 0.0 24.1
0.0 0.0 24.1
0.0 0.0 24.1
0.0 0.0 24.1
0.0 0.0 24.1
0.0 0.0 24.1
0.0 0.0 24.1
0.0 0.0 24.1
0.0 0.0 24.1
0.0 0.0 24.1
0.0 0.0 24.1
16.0 0.0 24.1
0.0 0.0 20.0
16.0 0.0 20.0
0.0 0.0 20.0
0.0 0.0 20.0
0.0 0.0 20.0
0.0 0.0 20.0
0.0 0.0 20.0
0.0 0.0 20.0
0.0 0.0 20.0
0.0 0.0 20.0
0.0 0.0 20.0
0.0 0.0 24.6
0.0 0.0 24.6
0.0 0.0 24.6
0.0 0.0 24.6
0.0 0.0 24.6
0.0 0.0 24.6
16.0 0.0 24.6
0.0 0.0 24.6
0.0 0.0 24.6
0.0 0.0 24.6
0.0 0.0 24.6
0.0 0.0 22.7
1.0 1.0 22.7
2.0 0.0 22.7
2.0 0.0 22.7
15.0 0.0 22.7
0.0 0.0 22.7
0.0 0.0 22.7
0.0 0.0 22.7
0.0 0.0 22.7
0.0 0.0 22.7
0.0 0.0 22.7
0.0 0.0 22.7
0.0 0.0 29.2
0.0 0.0 29.2
0.0 0.0 29.2
0.0 0.0 29.2
16.0 0.0 29.2
15.0 0.0 29.2
0.0 0.0 29.2
0.0 0.0 29.2
31.0 0.0 29.2
0.0 0.0 29.2
0.0 0.0 29.2
0.0 0.0 24.4
0.0 0.0 24.4
Numero de Fallas:2
Prueba 5
T1 T2 %Carga
0.0 0.0 0.0
185.0 31.0 0.0
138.0 15.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
185.0 15.0 0.0
185.0 31.0 0.0
0.0 0.0 0.0
75.0 15.0 0.0
185.0 15.0 0.0
0.0 0.0 0.0
185.0 15.0 0.0
16.0 0.0 0.0
0.0 0.0 0.0
16.0 0.0 0.0
69.0 15.0 0.0
0.0 0.0 0.0
15.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
16.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 16.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
15.0 0.0 0.0
0.0 0.0 0.0
16.0 0.0 0.0
0.0 0.0 26.0
0.0 0.0 26.0
0.0 0.0 26.0
0.0 0.0 26.0
0.0 0.0 26.0
0.0 0.0 26.0
0.0 0.0 26.0
0.0 0.0 26.0
16.0 0.0 26.0
0.0 0.0 26.0
0.0 15.0 26.0
0.0 0.0 24.9
16.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 16.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 22.9
0.0 0.0 22.9
0.0 0.0 22.9
0.0 0.0 22.9
0.0 0.0 22.9
0.0 0.0 22.9
0.0 0.0 22.9
0.0 0.0 22.9
0.0 0.0 22.9
16.0 0.0 22.9
16.0 0.0 22.9
0.0 0.0 29.8
0.0 0.0 29.8
0.0 0.0 29.8
0.0 0.0 29.8
0.0 0.0 29.8
0.0 0.0 29.8
0.0 0.0 29.8
0.0 0.0 29.8
0.0 0.0 29.8
0.0 0.0 29.8
0.0 0.0 29.8
15.0 0.0 29.8
16.0 0.0 28.2
0.0 0.0 28.2
32.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
16.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
16.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 21.8
0.0 0.0 21.8
0.0 0.0 21.8
0.0 0.0 21.8
0.0 0.0 21.8
0.0 0.0 21.8
0.0 0.0 21.8
0.0 0.0 21.8
0.0 0.0 21.8
0.0 16.0 21.8
0.0 0.0 21.8
0.0 0.0 21.8
0.0 0.0 20.7
0.0 0.0 20.7
15.0 0.0 20.7
0.0 0.0 20.7
0.0 0.0 20.7
0.0 0.0 20.7
0.0 0.0 20.7
0.0 0.0 20.7
0.0 0.0 20.7
0.0 0.0 20.7
0.0 0.0 20.7
0.0 0.0 20.7
0.0 0.0 25.4
16.0 0.0 25.4
0.0 0.0 25.4
0.0 0.0 25.4
0.0 0.0 25.4
0.0 0.0 25.4
15.0 0.0 25.4
0.0 0.0 25.4
0.0 0.0 25.4
15.0 0.0 25.4
0.0 0.0 25.4
0.0 0.0 25.4
0.0 0.0 33.5
0.0 0.0 33.5
0.0 0.0 33.5
0.0 0.0 33.5
0.0 0.0 33.5
0.0 0.0 33.5
0.0 0.0 33.5
0.0 0.0 33.5
0.0 15.0 33.5
16.0 0.0 33.5
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
16.0 0.0 0.0
15.0 0.0 0.0
0.0 0.0 0.0
16.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 26.2
0.0 0.0 26.2
0.0 0.0 26.2
0.0 0.0 26.2
0.0 0.0 26.2
0.0 16.0 26.2
0.0 0.0 26.2
0.0 0.0 26.2
0.0 0.0 26.2
0.0 0.0 26.2
0.0 0.0 26.2
0.0 0.0 29.3
0.0 0.0 29.3
0.0 0.0 29.3
0.0 0.0 29.3
0.0 0.0 29.3
0.0 0.0 29.3
0.0 0.0 29.3
0.0 0.0 29.3
0.0 0.0 29.3
0.0 0.0 29.3
15.0 0.0 29.3
0.0 0.0 26.1
0.0 0.0 26.1
16.0 0.0 26.1
0.0 0.0 26.1
0.0 0.0 26.1
0.0 0.0 26.1
Numero de Fallas:3
Prueba 6
T1 T2 %Carga
15.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
172.0 31.0 0.0
172.0 78.0 0.0
15.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
4.0 0.0 0.0
172.0 31.0 0.0
1.0 5.0 0.0
15.0 0.0 0.0
0.0 0.0 0.0
172.0 47.0 0.0
1.0 0.0 0.0
2.0 1.0 0.0
16.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
9.0 1.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
172.0 31.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
172.0 31.0 0.0
0.0 0.0 0.0
1.0 5.0 0.0
16.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 28.5
0.0 0.0 28.5
0.0 0.0 28.5
0.0 0.0 28.5
0.0 0.0 28.5
0.0 0.0 28.5
0.0 0.0 28.5
0.0 0.0 28.5
0.0 0.0 28.5
0.0 0.0 28.5
0.0 0.0 28.5
0.0 0.0 24.1
0.0 0.0 24.1
0.0 0.0 24.1
0.0 0.0 24.1
0.0 0.0 24.1
0.0 0.0 24.1
15.0 0.0 24.1
0.0 0.0 24.1
0.0 0.0 24.1
0.0 0.0 24.1
0.0 0.0 24.1
16.0 0.0 37.5
0.0 0.0 37.5
2.0 0.0 37.5
0.0 0.0 37.5
0.0 0.0 37.5
0.0 0.0 37.5
0.0 0.0 37.5
0.0 0.0 37.5
0.0 0.0 37.5
0.0 0.0 37.5
0.0 0.0 37.5
0.0 0.0 37.5
0.0 0.0 24.5
0.0 0.0 24.5
0.0 0.0 24.5
0.0 0.0 24.5
16.0 0.0 24.5
0.0 0.0 24.5
0.0 0.0 24.5
31.0 0.0 24.5
16.0 0.0 24.5
0.0 0.0 24.5
0.0 0.0 24.5
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
16.0 15.0 25.0
15.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 15.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
16.0 0.0 25.0
15.0 0.0 26.7
0.0 0.0 26.7
0.0 16.0 26.7
0.0 0.0 26.7
0.0 0.0 26.7
15.0 0.0 26.7
0.0 0.0 26.7
0.0 0.0 26.7
0.0 0.0 26.7
0.0 0.0 26.7
1.0 0.0 26.7
2.0 0.0 26.7
0.0 0.0 22.6
0.0 0.0 22.6
0.0 0.0 22.6
0.0 0.0 22.6
0.0 0.0 22.6
0.0 0.0 22.6
0.0 0.0 22.6
0.0 0.0 22.6
0.0 0.0 22.6
0.0 0.0 22.6
0.0 0.0 22.6
0.0 0.0 19.6
0.0 0.0 19.6
0.0 0.0 19.6
0.0 0.0 19.6
0.0 0.0 19.6
0.0 0.0 19.6
0.0 0.0 19.6
0.0 0.0 19.6
0.0 0.0 19.6
0.0 0.0 19.6
0.0 0.0 19.6
0.0 0.0 27.5
0.0 0.0 27.5
0.0 16.0 27.5
0.0 0.0 27.5
0.0 0.0 27.5
0.0 0.0 27.5
0.0 0.0 27.5
0.0 0.0 27.5
0.0 0.0 27.5
0.0 0.0 27.5
0.0 0.0 27.5
16.0 0.0 23.7
0.0 0.0 23.7
0.0 0.0 23.7
0.0 0.0 23.7
0.0 0.0 23.7
0.0 0.0 23.7
0.0 0.0 23.7
0.0 0.0 23.7
0.0 0.0 23.7
0.0 0.0 23.7
0.0 0.0 23.7
0.0 0.0 27.8
15.0 0.0 27.8
0.0 0.0 27.8
0.0 0.0 27.8
0.0 0.0 27.8
15.0 0.0 27.8
0.0 0.0 27.8
15.0 0.0 27.8
0.0 0.0 27.8
0.0 0.0 27.8
16.0 0.0 27.8
0.0 0.0 27.8
