Prueba 1
T1 T2 %Carga
0.0 15.0 25.8
0.0 0.0 25.8
0.0 0.0 25.8
0.0 0.0 25.8
16.0 0.0 25.8
0.0 0.0 25.8
0.0 0.0 25.8
0.0 0.0 24.2
0.0 16.0 24.2
0.0 0.0 24.2
0.0 0.0 24.2
0.0 0.0 24.2
0.0 0.0 24.2
32.0 0.0 24.2
0.0 0.0 24.2
0.0 0.0 24.2
0.0 0.0 24.2
16.0 0.0 26.6
0.0 0.0 26.6
0.0 0.0 26.6
0.0 0.0 26.6
0.0 0.0 26.6
0.0 0.0 26.6
0.0 0.0 26.6
0.0 0.0 26.6
0.0 0.0 26.6
0.0 0.0 26.6
0.0 0.0 26.6
0.0 0.0 30.3
0.0 0.0 30.3
0.0 0.0 30.3
0.0 0.0 30.3
0.0 0.0 30.3
0.0 0.0 30.3
0.0 0.0 30.3
0.0 0.0 30.3
0.0 0.0 30.3
0.0 0.0 30.3
0.0 0.0 30.3
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
16.0 0.0 25.0
0.0 0.0 25.0
16.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
Numero de Fallas:0
Prueba 7
T1 T2 %Carga
0.0 0.0 37.5
0.0 0.0 37.5
2.0 0.0 37.5
0.0 0.0 37.5
171.0 16.0 37.5
0.0 16.0 37.5
0.0 0.0 37.5
0.0 0.0 37.5
0.0 0.0 37.5
0.0 0.0 37.5
0.0 0.0 37.5
0.0 0.0 37.5
15.0 0.0 37.5
0.0 0.0 37.5
0.0 0.0 37.5
0.0 0.0 37.5
0.0 0.0 37.5
0.0 0.0 37.5
0.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 29.1
16.0 0.0 29.1
0.0 1.0 29.1
0.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 29.1
2.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 29.1
16.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 34.3
0.0 0.0 34.3
0.0 0.0 34.3
0.0 0.0 34.3
0.0 0.0 34.3
0.0 0.0 34.3
0.0 0.0 34.3
15.0 0.0 34.3
0.0 0.0 34.3
0.0 0.0 34.3
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
15.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 29.9
0.0 0.0 29.9
0.0 0.0 29.9
0.0 0.0 29.9
0.0 0.0 29.9
0.0 0.0 29.9
0.0 0.0 29.9
16.0 0.0 29.9
0.0 0.0 29.9
0.0 0.0 29.9
0.0 0.0 28.1
0.0 0.0 28.1
16.0 0.0 28.1
0.0 0.0 28.1
0.0 0.0 28.1
0.0 0.0 28.1
0.0 0.0 28.1
0.0 0.0 28.1
0.0 0.0 28.1
0.0 15.0 28.1
0.0 0.0 34.0
0.0 0.0 34.0
0.0 0.0 34.0
0.0 0.0 34.0
0.0 0.0 34.0
0.0 0.0 34.0
0.0 0.0 34.0
2.0 0.0 34.0
0.0 0.0 34.0
0.0 0.0 34.4
0.0 0.0 34.4
0.0 0.0 34.4
0.0 0.0 34.4
0.0 0.0 34.4
0.0 0.0 34.4
0.0 0.0 34.4
0.0 0.0 34.4
0.0 0.0 34.4
0.0 0.0 34.4
0.0 0.0 34.4
0.0 0.0 26.1
0.0 0.0 26.1
0.0 0.0 26.1
0.0 0.0 26.1
0.0 0.0 26.1
0.0 0.0 26.1
0.0 0.0 26.1
16.0 0.0 26.1
0.0 0.0 26.1
0.0 0.0 29.3
16.0 0.0 29.3
0.0 0.0 29.3
0.0 0.0 29.3
0.0 0.0 29.3
0.0 0.0 29.3
0.0 0.0 29.3
15.0 0.0 29.3
15.0 0.0 29.3
0.0 0.0 29.3
0.0 0.0 29.3
0.0 0.0 29.3
0.0 0.0 29.3
0.0 0.0 23.9
0.0 0.0 23.9
0.0 0.0 23.9
16.0 0.0 23.9
0.0 0.0 23.9
0.0 0.0 23.9
0.0 0.0 23.9
0.0 16.0 23.9
16.0 0.0 23.9
0.0 16.0 23.9
0.0 0.0 23.9
0.0 0.0 23.9
0.0 0.0 23.9
0.0 0.0 23.9
0.0 0.0 33.3
0.0 0.0 33.3
0.0 0.0 33.3
0.0 0.0 33.3
0.0 0.0 33.3
0.0 0.0 33.3
0.0 0.0 33.3
0.0 0.0 33.3
0.0 0.0 33.3
0.0 0.0 33.3
0.0 0.0 33.3
0.0 0.0 25.3
0.0 0.0 25.3
0.0 0.0 25.3
0.0 0.0 25.3
0.0 0.0 25.3
2.0 0.0 25.3
16.0 0.0 25.3
0.0 0.0 25.3
0.0 0.0 25.3
0.0 0.0 25.3
0.0 0.0 25.3
0.0 0.0 25.3
0.0 0.0 28.5
0.0 0.0 28.5
0.0 0.0 28.5
0.0 0.0 28.5
0.0 0.0 28.5
0.0 0.0 28.5
0.0 0.0 28.5
0.0 0.0 28.5
0.0 0.0 28.5
0.0 0.0 28.5
0.0 0.0 28.5
0.0 0.0 29.3
16.0 0.0 29.3
0.0 0.0 29.3
0.0 0.0 29.3
0.0 0.0 29.3
16.0 0.0 29.3
0.0 0.0 29.3
0.0 0.0 29.3
16.0 0.0 29.3
0.0 0.0 29.3
0.0 0.0 29.3
0.0 0.0 24.0
0.0 0.0 24.0
0.0 0.0 24.0
0.0 0.0 24.0
0.0 0.0 24.0
0.0 0.0 24.0
0.0 0.0 24.0
15.0 0.0 24.0
0.0 0.0 24.0
0.0 0.0 24.0
15.0 0.0 24.0
0.0 0.0 15.9
31.0 0.0 15.9
0.0 0.0 15.9
0.0 0.0 15.9
Numero de Fallas:0
Prueba 8
T1 T2 %Carga
0.0 0.0 80.8
15.0 0.0 80.8
16.0 0.0 80.8
0.0 0.0 80.8
0.0 0.0 80.8
0.0 0.0 80.8
172.0 15.0 80.8
0.0 0.0 80.8
0.0 0.0 80.8
0.0 0.0 80.8
0.0 0.0 80.8
15.0 0.0 80.8
0.0 0.0 80.8
0.0 0.0 80.8
0.0 0.0 80.8
0.0 0.0 80.8
16.0 0.0 80.8
0.0 0.0 80.8
16.0 0.0 28.0
0.0 0.0 28.0
0.0 0.0 28.0
16.0 0.0 28.0
0.0 0.0 28.0
0.0 0.0 28.0
0.0 0.0 28.0
0.0 0.0 28.0
0.0 0.0 28.0
0.0 0.0 28.0
0.0 0.0 24.1
0.0 0.0 24.1
0.0 0.0 24.1
0.0 0.0 24.1
16.0 0.0 24.1
0.0 0.0 24.1
0.0 0.0 24.1
0.0 0.0 24.1
0.0 0.0 24.1
0.0 0.0 24.1
0.0 0.0 24.1
0.0 0.0 24.1
0.0 0.0 24.1
0.0 0.0 29.4
15.0 0.0 29.4
0.0 0.0 29.4
0.0 0.0 29.4
0.0 0.0 29.4
0.0 0.0 29.4
0.0 0.0 29.4
0.0 0.0 29.4
0.0 0.0 29.4
0.0 0.0 29.4
0.0 0.0 29.4
0.0 0.0 24.0
0.0 0.0 24.0
0.0 0.0 24.0
15.0 0.0 24.0
0.0 0.0 24.0
0.0 0.0 24.0
0.0 0.0 24.0
0.0 0.0 24.0
0.0 0.0 24.0
0.0 0.0 24.0
0.0 0.0 24.0
0.0 0.0 28.7
0.0 0.0 28.7
0.0 0.0 28.7
0.0 0.0 28.7
0.0 0.0 28.7
0.0 0.0 28.7
0.0 0.0 28.7
0.0 0.0 28.7
0.0 0.0 28.7
0.0 0.0 28.7
0.0 16.0 28.7
0.0 0.0 28.7
31.0 0.0 31.3
0.0 0.0 31.3
0.0 0.0 31.3
0.0 0.0 31.3
0.0 0.0 31.3
0.0 0.0 31.3
0.0 0.0 31.3
0.0 0.0 31.3
0.0 0.0 31.3
0.0 0.0 31.3
0.0 0.0 31.3
0.0 0.0 25.0
16.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
16.0 0.0 29.1
0.0 0.0 29.1
16.0 0.0 29.1
15.0 0.0 29.1
0.0 0.0 29.1
15.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 29.1
16.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 27.2
15.0 0.0 27.2
0.0 0.0 27.2
0.0 0.0 27.2
0.0 0.0 27.2
0.0 0.0 27.2
0.0 0.0 27.2
0.0 0.0 27.2
0.0 0.0 27.2
0.0 0.0 27.2
0.0 0.0 27.2
0.0 0.0 27.2
0.0 0.0 43.2
16.0 0.0 43.2
0.0 0.0 43.2
0.0 0.0 43.2
0.0 0.0 43.2
0.0 0.0 43.2
15.0 0.0 43.2
16.0 0.0 43.2
0.0 0.0 43.2
0.0 0.0 43.2
0.0 0.0 43.2
0.0 0.0 43.2
0.0 0.0 29.7
0.0 0.0 29.7
0.0 0.0 29.7
0.0 0.0 29.7
0.0 0.0 29.7
15.0 0.0 29.7
0.0 0.0 29.7
0.0 0.0 29.7
0.0 0.0 29.7
0.0 0.0 29.7
16.0 0.0 29.7
0.0 0.0 27.6
0.0 0.0 27.6
15.0 0.0 27.6
0.0 0.0 27.6
0.0 0.0 27.6
0.0 0.0 27.6
0.0 0.0 27.6
0.0 0.0 27.6
0.0 0.0 27.6
0.0 0.0 27.6
0.0 0.0 27.6
0.0 0.0 26.4
0.0 0.0 26.4
0.0 0.0 26.4
0.0 0.0 26.4
16.0 0.0 26.4
0.0 0.0 26.4
0.0 0.0 26.4
0.0 0.0 26.4
0.0 0.0 26.4
0.0 0.0 26.4
0.0 0.0 24.2
0.0 0.0 24.2
0.0 0.0 24.2
0.0 0.0 24.2
0.0 0.0 24.2
0.0 0.0 24.2
0.0 0.0 24.2
15.0 0.0 24.2
0.0 0.0 24.2
0.0 0.0 24.2
0.0 0.0 24.2
0.0 0.0 NaN
0.0 0.0 NaN
0.0 0.0 NaN
0.0 0.0 NaN
2.0 0.0 NaN
0.0 0.0 NaN
0.0 0.0 NaN
0.0 0.0 NaN
0.0 0.0 NaN
0.0 0.0 NaN
15.0 0.0 22.5
0.0 0.0 22.5
0.0 0.0 22.5
0.0 0.0 22.5
0.0 0.0 22.5
0.0 0.0 22.5
0.0 0.0 22.5
0.0 0.0 22.5
0.0 0.0 22.5
0.0 0.0 22.5
0.0 0.0 22.5
0.0 0.0 22.5
0.0 0.0 22.5
0.0 0.0 17.1
0.0 0.0 17.1
Numero de Fallas:0
Prueba 9
T1 T2 %Carga
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
172.0 15.0 24.9
0.0 0.0 24.9
16.0 0.0 24.9
16.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
15.0 0.0 24.9
0.0 0.0 24.9
0.0 0.0 24.9
15.0 0.0 24.9
0.0 0.0 29.1
0.0 0.0 29.1
0.0 16.0 29.1
0.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 25.6
16.0 0.0 25.6
0.0 0.0 25.6
0.0 0.0 25.6
0.0 0.0 25.6
0.0 0.0 25.6
0.0 0.0 25.6
0.0 0.0 25.6
0.0 0.0 25.6
0.0 0.0 25.6
0.0 0.0 25.6
0.0 0.0 25.6
0.0 0.0 34.1
0.0 0.0 34.1
0.0 0.0 34.1
0.0 0.0 34.1
0.0 0.0 34.1
0.0 0.0 34.1
0.0 0.0 34.1
16.0 0.0 34.1
0.0 0.0 34.1
15.0 0.0 34.1
0.0 0.0 34.1
15.0 0.0 27.6
0.0 0.0 27.6
0.0 0.0 27.6
0.0 0.0 27.6
0.0 0.0 27.6
0.0 0.0 27.6
15.0 0.0 27.6
0.0 0.0 27.6
0.0 0.0 27.6
15.0 0.0 27.6
0.0 0.0 27.6
0.0 0.0 27.6
15.0 0.0 27.6
0.0 0.0 25.7
0.0 0.0 25.7
0.0 0.0 25.7
0.0 0.0 25.7
15.0 0.0 25.7
0.0 0.0 25.7
0.0 0.0 25.7
16.0 0.0 25.7
0.0 0.0 25.7
0.0 0.0 25.7
0.0 0.0 25.7
0.0 0.0 27.2
0.0 0.0 27.2
0.0 0.0 27.2
0.0 0.0 27.2
16.0 0.0 27.2
0.0 0.0 27.2
0.0 0.0 27.2
0.0 0.0 27.2
0.0 0.0 27.2
0.0 0.0 27.2
0.0 0.0 27.2
0.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 29.1
15.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 29.1
0.0 0.0 24.7
0.0 0.0 24.7
0.0 0.0 24.7
2.0 0.0 24.7
0.0 0.0 24.7
0.0 0.0 24.7
0.0 0.0 24.7
15.0 0.0 24.7
0.0 0.0 24.7
0.0 0.0 24.7
0.0 0.0 24.7
0.0 0.0 24.7
0.0 0.0 24.7
0.0 0.0 26.0
0.0 0.0 26.0
0.0 0.0 26.0
0.0 0.0 26.0
0.0 0.0 26.0
0.0 0.0 26.0
0.0 15.0 26.0
0.0 0.0 26.0
0.0 0.0 26.0
0.0 0.0 26.0
0.0 0.0 26.0
0.0 0.0 26.0
0.0 0.0 26.0
0.0 0.0 29.8
0.0 0.0 29.8
16.0 0.0 29.8
0.0 0.0 29.8
0.0 0.0 29.8
0.0 0.0 29.8
0.0 0.0 29.8
0.0 0.0 29.8
0.0 0.0 29.8
16.0 0.0 29.8
15.0 0.0 29.8
0.0 0.0 29.8
0.0 0.0 25.3
0.0 0.0 25.3
0.0 0.0 25.3
0.0 0.0 25.3
0.0 0.0 25.3
15.0 0.0 25.3
0.0 0.0 25.3
0.0 0.0 25.3
15.0 0.0 25.3
0.0 0.0 25.3
0.0 0.0 25.3
0.0 0.0 25.3
0.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 28.2
0.0 0.0 26.1
0.0 0.0 26.1
16.0 0.0 26.1
16.0 0.0 26.1
0.0 0.0 26.1
0.0 0.0 26.1
0.0 0.0 26.1
0.0 0.0 26.1
3.0 0.0 26.1
16.0 0.0 26.1
0.0 0.0 31.7
0.0 0.0 31.7
0.0 0.0 31.7
0.0 0.0 31.7
0.0 0.0 31.7
0.0 0.0 31.7
0.0 0.0 31.7
0.0 0.0 31.7
0.0 0.0 31.7
0.0 0.0 31.7
31.0 0.0 22.2
0.0 0.0 22.2
0.0 0.0 22.2
0.0 0.0 22.2
0.0 0.0 22.2
15.0 0.0 22.2
2.0 0.0 22.2
0.0 0.0 22.2
0.0 0.0 22.2
0.0 0.0 22.2
0.0 0.0 22.2
16.0 0.0 20.3
0.0 0.0 20.3
0.0 0.0 20.3
0.0 0.0 20.3
0.0 16.0 20.3
0.0 0.0 20.3
16.0 0.0 20.3
Numero de Fallas:0
Prueba 10
T1 T2 %Carga
0.0 0.0 37.4
0.0 0.0 37.4
0.0 0.0 37.4
0.0 0.0 37.4
16.0 0.0 37.4
16.0 0.0 37.4
15.0 0.0 37.4
15.0 0.0 37.4
0.0 0.0 37.4
16.0 0.0 37.4
0.0 0.0 37.4
0.0 0.0 37.4
0.0 0.0 37.4
564.0 47.0 37.4
0.0 0.0 37.4
0.0 0.0 37.4
15.0 0.0 37.4
0.0 0.0 37.4
0.0 0.0 37.4
0.0 0.0 37.4
16.0 0.0 26.6
0.0 15.0 26.6
0.0 0.0 26.6
0.0 16.0 26.6
0.0 0.0 26.6
0.0 0.0 26.6
0.0 0.0 26.6
0.0 0.0 26.6
0.0 0.0 26.6
0.0 0.0 26.6
0.0 0.0 34.6
0.0 0.0 34.6
0.0 0.0 34.6
0.0 0.0 34.6
0.0 0.0 34.6
0.0 0.0 34.6
16.0 0.0 34.6
0.0 0.0 34.6
0.0 0.0 34.6
0.0 0.0 34.6
0.0 0.0 34.6
1.0 0.0 34.6
0.0 0.0 34.6
0.0 0.0 34.6
2.0 0.0 87.3
0.0 0.0 87.3
0.0 0.0 87.3
0.0 0.0 87.3
0.0 0.0 87.3
0.0 0.0 87.3
0.0 0.0 87.3
0.0 0.0 87.3
0.0 0.0 87.3
0.0 16.0 87.3
16.0 0.0 87.3
0.0 0.0 87.3
16.0 0.0 87.3
0.0 0.0 31.5
16.0 0.0 31.5
0.0 0.0 31.5
0.0 0.0 31.5
0.0 0.0 31.5
32.0 0.0 31.5
0.0 0.0 31.5
0.0 15.0 31.5
0.0 0.0 31.5
0.0 0.0 31.5
0.0 0.0 31.5
0.0 0.0 31.5
0.0 0.0 32.9
0.0 0.0 32.9
0.0 0.0 32.9
16.0 0.0 32.9
0.0 0.0 32.9
0.0 0.0 32.9
0.0 0.0 32.9
16.0 0.0 32.9
0.0 0.0 32.9
0.0 0.0 32.9
0.0 0.0 32.9
0.0 0.0 25.9
0.0 0.0 25.9
0.0 0.0 25.9
0.0 0.0 25.9
0.0 0.0 25.9
0.0 0.0 25.9
0.0 0.0 25.9
0.0 0.0 25.9
0.0 0.0 25.9
0.0 0.0 25.9
0.0 0.0 25.9
16.0 0.0 26.5
0.0 0.0 26.5
0.0 0.0 26.5
0.0 0.0 26.5
0.0 0.0 26.5
0.0 0.0 26.5
0.0 0.0 26.5
0.0 0.0 26.5
0.0 15.0 26.5
0.0 0.0 26.5
0.0 0.0 26.5
0.0 0.0 27.6
16.0 0.0 27.6
0.0 0.0 27.6
0.0 0.0 27.6
0.0 0.0 27.6
2.0 1.0 27.6
2.0 1.0 27.6
2.0 0.0 27.6
15.0 0.0 27.6
2.0 1.0 29.2
15.0 0.0 29.2
0.0 0.0 29.2
0.0 0.0 29.2
0.0 0.0 29.2
0.0 0.0 29.2
0.0 0.0 29.2
0.0 0.0 29.2
0.0 0.0 25.0
0.0 0.0 25.0
16.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
0.0 0.0 25.0
16.0 0.0 25.0
0.0 0.0 25.0
15.0 0.0 25.0
0.0 0.0 21.8
0.0 0.0 21.8
2.0 1.0 21.8
0.0 0.0 21.8
0.0 0.0 21.8
0.0 0.0 21.8
0.0 0.0 21.8
0.0 15.0 21.8
0.0 0.0 21.8
0.0 0.0 21.8
0.0 0.0 21.8
0.0 0.0 21.8
0.0 0.0 28.0
16.0 0.0 28.0
1.0 0.0 28.0
16.0 0.0 28.0
1.0 0.0 28.0
0.0 0.0 28.0
0.0 0.0 28.0
0.0 0.0 28.0
0.0 0.0 28.0
0.0 0.0 28.0
0.0 0.0 28.0
16.0 0.0 27.4
0.0 0.0 27.4
16.0 0.0 27.4
0.0 0.0 27.4
0.0 0.0 27.4
0.0 0.0 27.4
0.0 0.0 27.4
0.0 0.0 27.4
0.0 0.0 27.4
0.0 0.0 27.4
0.0 0.0 27.4
0.0 0.0 25.3
0.0 0.0 25.3
0.0 0.0 25.3
0.0 0.0 25.3
0.0 15.0 25.3
0.0 0.0 25.3
0.0 0.0 25.3
0.0 0.0 26.2
0.0 0.0 26.2
0.0 0.0 26.2
0.0 0.0 26.2
0.0 0.0 26.2
0.0 0.0 26.2
15.0 0.0 26.2
0.0 0.0 26.2
0.0 0.0 26.2
0.0 0.0 26.2
0.0 0.0 15.8
0.0 0.0 15.8
32.0 0.0 15.8
0.0 16.0 15.8
0.0 16.0 15.8
0.0 0.0 15.8
0.0 0.0 15.8
0.0 0.0 15.8
0.0 0.0 15.8
16.0 0.0 15.8
16.0 0.0 15.8
0.0 0.0 15.8
0.0 0.0 15.8
0.0 0.0 15.8
0.0 0.0 17.6
15.0 0.0 17.6
0.0 0.0 17.6
0.0 0.0 17.6
Prueba 3
T1 T2 %Carga
